codigo_cliente;regional;gerencia;subcanal;subcanal_;Gerencia_F;Cliente
12172612;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
11614400;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
11477603;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
10148635;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12259899;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
13226991;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
11528035;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11187271;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
10551831;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
10302751;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
13767311;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
10811985;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
11425937;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
11476549;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
13549839;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
13497558;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
12676639;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
13398781;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
10160531;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
10479001;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10369467;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10499700;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
11423315;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12204298;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
13191192;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
12612053;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
11422192;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13651840;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
10504118;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
13203732;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
13328295;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
10374607;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
10481667;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13682483;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
10392305;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
12463467;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
12592002;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10582125;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10404321;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
11377320;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10837761;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
13221559;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
13046356;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
11598765;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
11320147;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
11628153;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
11616343;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
12692250;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
13853509;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
12188664;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
11266538;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
12782016;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
11258320;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
12263712;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11657213;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10400257;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11436841;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
10275860;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
13362405;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
13382924;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
11549508;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
11185238;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
12503192;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
13195571;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
11269942;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10274755;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11448332;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11187281;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
12555947;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
13381187;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
10388258;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13217920;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
13402410;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
11115579;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10157396;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
10927763;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11132726;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
11187268;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
10501586;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
13110136;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
11484822;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13493439;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
11518268;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13046666;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
13531055;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
10264381;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
10376705;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
11314183;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
11312303;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
13720373;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13851500;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
11301307;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
13801010;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
12634936;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
10296949;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
13747026;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
11578007;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
13225714;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
10268606;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
10266525;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
13761592;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
10160086;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
12604939;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
11189997;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
11275535;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10820102;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
13206204;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
11498381;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
10363136;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
13740792;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
11286192;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
10950233;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
12952044;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12534018;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
10379095;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11287371;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
13852112;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
12537441;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
10369961;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10881024;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
10390356;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11542355;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
12860604;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
13165385;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
12598485;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
12645685;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
13763627;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
12268556;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
13328239;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
13546271;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
12642967;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
10156278;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
10405211;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13824926;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
13868635;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11783396;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
11428177;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
11527140;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
10148319;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
11625707;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
10161237;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
10398134;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12954531;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11262730;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12496381;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
13224439;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
13874309;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
11776536;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
10388915;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10385696;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13512430;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
10394343;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
11411352;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
10396356;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12650309;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
10381402;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12994379;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
11521739;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10372998;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12882210;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
10375444;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12464118;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
11215843;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
11364701;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
13015712;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
10371263;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13691114;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
13050964;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
13171813;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
10154573;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
13477062;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
11405508;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
10404941;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11501964;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13058031;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
13055200;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
11793512;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
12227871;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
12471519;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
10403619;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
13546211;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
11324707;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
11019425;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10956956;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11236797;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
11590180;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
11425537;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
10400772;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
10812782;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10812782;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13217462;CO Norte;CO GC Cúcuta;IH SF Licorera;tiendita;#REF!;#REF!
13222402;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
10373664;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
11791289;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
10307024;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
11360906;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
10371181;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10403737;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
12947269;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
10403110;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12790150;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
10369961;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10368428;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
10394780;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12831257;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
12536109;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13058713;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
12830667;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
11717690;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
10376563;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13224917;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
13829986;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
12203679;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
11034491;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
13495602;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
10502433;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
12977734;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
10879761;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
13873309;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
12204298;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
12944713;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
11469475;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12724042;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
13845120;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
13076716;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
10152411;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
11616913;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
12185506;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
10306723;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
13751351;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
13056450;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
13055486;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
11549548;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
10392695;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10940867;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
11645368;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
12463959;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
13588710;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
11630684;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
11173510;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
12978295;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11429488;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
10149653;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13206225;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
13486638;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
11741894;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12866431;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13679221;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
13015115;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
13032917;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
13756281;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
11773780;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
10374909;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
12262054;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
11421666;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10381395;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
12774222;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
12298102;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
13184142;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
11270568;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
10372071;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13196227;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
13171213;CO Norte;CO GC Córdoba;IH SF Licorera;tiendita;#REF!;#REF!
13168281;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
12191710;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
11616224;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
11200289;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
12619671;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
13872516;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
12737908;CO Norte;CO GC Santa Marta;IH SF Licorera;tiendita;#REF!;#REF!
10394922;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11245516;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
11238278;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
11463622;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
12469799;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
11366895;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11374888;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
12533956;CO Norte;CO GC Santa Marta;OOH DL Tienda Social;tiendita;#REF!;#REF!
11827329;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12498331;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10373955;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
13185286;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
12241429;CO Norte;CO GC Valledupar;OOH DL Tienda Social;tiendita;#REF!;#REF!
12754451;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
10927890;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
13807407;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
11317006;CO Norte;CO GC Barranquilla;OOH DL Tienda Social;tiendita;#REF!;#REF!
12685123;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
10309708;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
10389608;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12774247;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
11408600;CO Norte;CO GC Córdoba;OOH DL Tienda Social;tiendita;#REF!;#REF!
13835605;CO Norte;CO GC Valledupar;IH SF Licorera;tiendita;#REF!;#REF!
12713295;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
11724752;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
12590841;CO Norte;CO GC Cartagena;IH SF Licorera;tiendita;#REF!;#REF!
10154596;CO Norte;CO GC Sincelejo;OOH DL Tienda Social;tiendita;#REF!;#REF!
13032710;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
10394889;CO Norte;CO GC Cúcuta;OOH DL Tienda Social;tiendita;#REF!;#REF!
12477996;CO Norte;CO GC Sincelejo;IH SF Licorera;tiendita;#REF!;#REF!
10388578;CO Norte;CO GC Barranquilla;IH SF Licorera;tiendita;#REF!;#REF!
10563065;CO Norte;CO GC Cartagena;OOH DL Tienda Social;tiendita;#REF!;#REF!
