Cliente;sku;brand;segment;vol_;nr_;desc_;porDesc
cte7563;2463681680;marca 5;Core;1300,67;15983606;0;0,01
cte542;2463681680;marca 5;Core;1300,67;15983606;0;0,01
cte2351;2463681680;marca 5;Core;1300,67;15983606;0;0,01
cte4458;2463681680;marca 5;Core;1300,67;15983606;0;0,01
cte2961;2463681680;marca 5;Core;1300,67;15983605;0;0,01
cte5282;2463681680;marca 5;Core;1300,67;15983605;0;0,01
cte7039;2463681680;marca 5;Core;1300,67;15983605;0;0,01
cte4399;2463681680;marca 5;Core;1300,67;15983605;0;0,01
cte7950;2463681680;marca 5;Core;1300,67;15983605;0;0,01
cte7334;1400532420;marca 5;Core;1300,67;15967289;0;0,01
cte2534;2118452400;marca 8;Core;1300,67;15953294;0;0,01
cte4722;8405156050;marca 9;Globales;1300,67;15929914;0;0,01
cte6762;2129240815;marca 8;Core;1300,67;15924313;0;0,01
cte6762;2129240815;marca 8;Core;1300,67;15924313;0;0,01
cte6762;2129240815;marca 8;Core;1300,67;15924313;0;0,01
cte6762;2129240815;marca 8;Core;1300,67;15924313;0;0,01
cte2551;16824042810;marca 3;Globales;1300,67;15912875;0;0,01
cte2383;16825023575;marca 3;Globales;1300,67;15912875;0;0,01
cte8259;16825023575;marca 3;Globales;1300,67;15912875;0;0,01
cte4260;3067832920;marca 6;Core;1300,67;15911371;0;0,01
cte2848;5791417325;marca 8;Core;1300,67;15897307;0;0,01
cte6796;2132183110;marca 6;Core;1300,67;15896112;0;0,01
cte7767;2118452400;marca 8;Core;1300,67;15894922;0;0,01
cte4458;3588619135;marca 5;Core;1300,66;15888820;0;0,01
cte2487;8963211335;marca 8;Core;1300,66;15888204;0;0,01
cte4548;7839254645;marca 4;Globales;1300,66;15876339;0;0,01
cte6762;2118452400;marca 8;Core;1300,66;15869649;0;0,01
cte6762;2118452400;marca 8;Core;1300,66;15869649;0;0,01
cte6762;2118452400;marca 8;Core;1300,66;15869649;0;0,01
cte6762;2118452400;marca 8;Core;1300,66;15869649;0;0,01
cte7399;2129240815;marca 8;Core;1300,66;15863624;0;0,01
cte7859;2132183110;marca 6;Core;1300,66;15861803;0;0,01
cte5684;8405156050;marca 9;Globales;1300,66;15860253;0;0,01
cte5117;2463681680;marca 5;Core;1300,66;15859977;0;0,01
cte948;9325113620;marca 3;Globales;1300,66;15858056;0;0,01
cte3078;1400532420;marca 5;Core;1300,66;15856230;0;0,01
cte2507;3067832920;marca 6;Core;1300,66;15848841;0;0,01
cte3969;2118452400;marca 8;Core;1300,66;15844374;0;0,01
cte5696;15477452465;marca 1;Premium;1300,66;15838354;0;0,01
cte5696;15477452465;marca 1;Premium;1300,66;15838354;0;0,01
cte5696;15477452465;marca 1;Premium;1300,66;15838354;0;0,009
cte5696;15477452465;marca 1;Premium;1300,66;15838354;0;0,009
cte1133;8963211335;marca 8;Core;1300,66;15828847;0;0,009
cte2677;8963211335;marca 8;Core;1300,66;15828847;0;0,009
cte6128;8963211335;marca 8;Core;1300,66;15828847;0;0,009
cte5775;8963211335;marca 8;Core;1300,66;15828847;0;0,009
cte7779;8963211335;marca 8;Core;1300,66;15828847;0;0,009
cte6813;9325113620;marca 3;Globales;1300,66;15828401;0;0,009
cte6571;3547427005;marca 2;Premium;1300,66;15814533;0;0,009
cte1820;2129240815;marca 8;Core;1300,66;15811074;0;0,009
cte1820;2129240815;marca 8;Core;1300,66;15811074;0;0,009
cte1820;2129240815;marca 8;Core;1300,66;15811074;0;0,009
cte1820;2129240815;marca 8;Core;1300,66;15811074;0;0,009
cte8549;2918756640;marca 7;Core;1300,66;15808132;0;0,009
cte3412;7836312350;marca 4;Globales;1300,66;15801004;0;0,009
cte7767;14426072385;marca 10;Core;1300,66;15799034;0;0,009
cte1580;7839254645;marca 4;Globales;1300,66;15790311;0;0,009
cte1284;13155000945;marca 21;Premium;1300,66;15789306;0;0,009
cte2163;9325113620;marca 3;Globales;1300,66;15755863;0;0,009
cte4046;9326094385;marca 3;Globales;1300,66;15753201;0;0,009
cte7992;2132183110;marca 6;Core;1300,66;15745767;0;0,009
cte4067;2132183110;marca 6;Core;1300,66;15734909;0;0,009
cte56;15477452465;marca 1;Premium;1300,66;15733254;0;0,009
cte5190;15549048310;marca 1;Premium;1300,66;15729056;0;0,009
cte5190;15549048310;marca 1;Premium;1300,66;15729056;0;0,009
cte5190;15549048310;marca 1;Premium;1300,66;15729056;0;0,009
cte5190;15549048310;marca 1;Premium;1300,66;15729056;0;0,009
cte6367;3678849515;marca 1;Premium;1300,66;15728958;0;0,009
cte1159;7839254645;marca 4;Globales;1300,66;15727332;0;0,009
cte1159;7839254645;marca 4;Globales;1300,66;15727332;0;0,009
cte1159;7839254645;marca 4;Globales;1300,66;15727332;0;0,009
cte1159;7839254645;marca 4;Globales;1300,66;15727332;0;0,009
cte4001;9325113620;marca 3;Globales;1300,66;15718372;0;0,009
cte5385;3067832920;marca 6;Core;1300,66;15718282;0;0,008
cte4747;7839254645;marca 4;Globales;1300,66;15710732;0;0,008
cte1155;2463681680;marca 5;Core;1300,66;15706911;0;0,008
cte213;3547427005;marca 2;Premium;1300,66;15704601;0;0,008
cte3762;3547427005;marca 2;Premium;1300,66;15704601;0;0,008
cte5599;3547427005;marca 2;Premium;1300,66;15704601;0;0,008
cte1032;3547427005;marca 2;Premium;1300,66;15704601;0;0,008
cte1032;3547427005;marca 2;Premium;1300,66;15704601;0;0,008
cte1032;3547427005;marca 2;Premium;1300,66;15704601;0;0,008
cte1032;3547427005;marca 2;Premium;1300,66;15704601;0;0,008
cte383;3547427005;marca 2;Premium;1300,66;15704601;0;0,008
cte383;3547427005;marca 2;Premium;1300,66;15704601;0;0,008
cte383;3547427005;marca 2;Premium;1300,66;15704601;0;0,008
cte383;3547427005;marca 2;Premium;1300,65;15704601;0;0,008
cte1416;8405156050;marca 9;Globales;1300,65;15697043;0;0,008
cte364;8405156050;marca 9;Globales;1300,65;15697043;0;0,008
cte742;8405156050;marca 9;Globales;1300,65;15697043;0;0,008
cte29;8405156050;marca 9;Globales;1300,65;15697043;0;0,008
cte6127;2129240815;marca 8;Core;1300,65;15695508;0;0,008
cte3413;3678849515;marca 1;Premium;1300,65;15693179;0;0,008
cte8237;8952422920;marca 6;Core;1300,65;15690998;0;0,008
cte2676;8952422920;marca 6;Core;1300,65;15690996;0;0,008
cte2196;7837293115;marca 4;Globales;1300,65;15687844;0;0,008
cte2196;7837293115;marca 4;Globales;1300,65;15687844;0;0,008
cte2196;7837293115;marca 4;Globales;1300,65;15687844;0;0,008
cte2196;7837293115;marca 4;Globales;1300,65;15687844;0;0,008
cte2761;5150977780;marca 1;Premium;1300,65;15687793;0;0,008
cte590;7839254645;marca 4;Globales;1300,65;15687341;0;0,008
cte5419;7839254645;marca 4;Globales;1300,65;15683379;0;0,008
cte105;9485959080;marca 4;Globales;1300,65;15683379;0;0,008
cte5316;7839254645;marca 4;Globales;1300,65;15683378;0;0,008
cte4529;7839254645;marca 4;Globales;1300,65;15683378;0;0,008
cte4209;2583335010;marca 20;Core;1300,65;15675533;0;0,008
cte4815;2132183110;marca 6;Core;1300,65;15673223;0;0,008
cte1092;2132183110;marca 6;Core;1300,65;15673223;0;0,008
cte4043;2118452400;marca 8;Core;1300,65;15666855;0;0,008
cte2242;2118452400;marca 8;Core;1300,65;15666855;0;0,008
cte5179;7839254645;marca 4;Globales;1300,65;15655133;0;0,008
cte8557;7839254645;marca 4;Globales;1300,65;15648784;0;0,008
cte1031;7839254645;marca 4;Globales;1300,65;15642254;0;0,008
cte3112;7839254645;marca 4;Globales;1300,65;15639425;0;0,008
cte8140;3547427005;marca 2;Premium;1300,65;15631588;0;0,008
cte6972;3678849515;marca 1;Premium;1300,65;15626389;0;0,008
cte2961;1400532420;marca 5;Core;1300,65;15624564;0;0,007
cte4412;15477452465;marca 1;Premium;1300,65;15620441;0;0,007
cte3412;2463681680;marca 5;Core;1300,65;15619841;0;0,007
cte3111;2132183110;marca 6;Core;1300,65;15619529;0;0,007
cte1721;9326094385;marca 3;Globales;1300,65;15619111;0;0,007
cte561;3714157055;marca 1;Premium;1300,65;15598342;0;0,007
cte561;3714157055;marca 1;Premium;1300,65;15598342;0;0,007
cte561;3714157055;marca 1;Premium;1300,65;15598342;0;0,007
cte561;3714157055;marca 1;Premium;1300,65;15598342;0;0,007
cte8595;14423130090;marca 12;Globales;1300,65;15596317;0;0,007
cte232;9325113620;marca 3;Globales;1300,65;15588047;0;0,007
cte7379;3547427005;marca 2;Premium;1300,65;15568770;0;0,007
cte5643;3547427005;marca 2;Premium;1300,65;15565816;0;0,007
cte5643;3547427005;marca 2;Premium;1300,65;15565816;0;0,007
cte5643;3547427005;marca 2;Premium;1300,65;15565816;0;0,007
cte5643;3547427005;marca 2;Premium;1300,65;15565816;0;0,007
cte3034;7839254645;marca 4;Globales;1300,65;15554448;0;0,007
cte1401;3678849515;marca 1;Premium;1300,65;15552443;0;0,007
cte7645;8645443475;marca 12;Globales;1300,65;15550761;0;0,007
cte2933;14365264955;marca 11;Globales;1300,65;15548004;0;0,007
cte1554;3514080995;marca 6;Core;1300,65;15546815;0;0,007
cte1554;3514080995;marca 6;Core;1300,65;15546815;0;0,007
cte1554;3514080995;marca 6;Core;1300,65;15546815;0;0,006
cte1554;3514080995;marca 6;Core;1300,65;15546815;0;0,006
cte6826;15477452465;marca 1;Premium;1300,65;15542624;0;0,006
cte8561;13155000945;marca 21;Premium;1300,65;15530158;0;0,006
cte8561;13155000945;marca 21;Premium;1300,65;15530158;0;0,006
cte8561;13155000945;marca 21;Premium;1300,65;15530158;0;0,006
cte8561;13155000945;marca 21;Premium;1300,65;15530158;0;0,006
cte8561;13155000945;marca 21;Premium;1300,65;15530158;0;0,006
cte8561;13155000945;marca 21;Premium;1300,65;15530158;0;0,006
cte8561;13155000945;marca 21;Premium;1300,65;15530158;0;0,006
cte8561;13155000945;marca 21;Premium;1300,65;15530158;0;0,006
cte8561;13155000945;marca 21;Premium;1300,65;15530158;0;0,006
cte8558;13155000945;marca 21;Premium;1300,65;15530158;0;0,006
cte8558;13155000945;marca 21;Premium;1300,65;15530158;0;0,006
cte8558;13155000945;marca 21;Premium;1300,65;15530158;0;0,005
cte8558;13155000945;marca 21;Premium;1300,65;15530158;0;0,005
cte6117;15549048310;marca 1;Premium;1300,65;15526129;0;0,005
cte2755;14426072385;marca 10;Core;1300,65;15525514;0;0,005
cte5412;9325113620;marca 3;Globales;1300,65;15522207;0;0,005
cte2429;3547427005;marca 2;Premium;1300,65;15501452;0;0,005
cte8545;7452833235;marca 22;Globales;1300,65;15470573;0;0,005
cte8545;7452833235;marca 22;Globales;1300,65;15470573;0;0,005
cte8545;7452833235;marca 22;Globales;1300,65;15470573;0;0,005
cte8545;7452833235;marca 22;Globales;1300,65;15470573;0;0,005
cte8619;7452833235;marca 22;Globales;1300,65;15470573;0;0,005
cte8549;7452833235;marca 22;Globales;1300,65;15470573;0;0,005
cte8535;7452833235;marca 22;Globales;1300,65;15470573;0;0,005
cte6979;2463681680;marca 5;Core;1300,65;15441939;0;0,005
cte6813;2463681680;marca 5;Core;1300,65;15441939;0;0,005
cte3524;2463681680;marca 5;Core;1300,65;15441939;0;0,005
cte8032;2463681680;marca 5;Core;1300,65;15441939;0;0,005
cte5816;14426072385;marca 10;Core;1300,65;15441501;0;0,005
cte4834;3514080995;marca 6;Core;1300,65;15432229;0;0,005
cte1545;1400532420;marca 5;Core;1300,65;15427774;0;0,005
cte3467;15477452465;marca 1;Premium;1300,65;15422713;0;0,005
cte4195;7839254645;marca 4;Globales;1300,65;15409281;0;0,005
cte3526;5150977780;marca 1;Premium;1300,65;15405438;0;0,004
cte6483;14426072385;marca 10;Core;1300,65;15398696;0;0,004
cte5967;14426072385;marca 10;Core;1300,65;15383442;0;0,004
cte8593;2918756640;marca 7;Core;1300,65;15375429;0;0,004
cte8585;2918756640;marca 7;Core;1300,65;15375429;0;0,004
cte2507;15549048310;marca 1;Premium;1300,65;15372018;0;0,004
cte1817;1400532420;marca 5;Core;1300,65;15369649;0;0,004
cte1776;14426072385;marca 10;Core;1300,65;15363178;0;0,004
cte1776;14426072385;marca 10;Core;1300,65;15363178;0;0,004
cte1776;14426072385;marca 10;Core;1300,65;15363178;0;0,004
cte1776;14426072385;marca 10;Core;1300,65;15363178;0;0,004
cte8561;3714157055;marca 1;Premium;1300,65;15362593;0;0,004
cte8561;3714157055;marca 1;Premium;1300,65;15362593;0;0,004
cte8561;3714157055;marca 1;Premium;1300,65;15362593;0;0,004
cte8561;3714157055;marca 1;Premium;1300,65;15362593;0;0,004
cte8561;3714157055;marca 1;Premium;1300,65;15362593;0;0,004
cte8561;3714157055;marca 1;Premium;1300,65;15362593;0;0,003
cte8561;3714157055;marca 1;Premium;1300,65;15362593;0;0,003
cte8561;3714157055;marca 1;Premium;1300,65;15362593;0;0,003
cte8561;3714157055;marca 1;Premium;1300,65;15362593;0;0,003
cte2021;2463681680;marca 5;Core;1300,65;15360497;0;0,003
cte232;14426072385;marca 10;Core;1300,65;15351339;0;0,003
cte4540;2132183110;marca 6;Core;1300,65;15348820;0;0,003
cte4165;15549048310;marca 1;Premium;1300,65;15347916;0;0,003
cte681;2129240815;marca 8;Core;1300,65;15342998;0;0,003
cte6501;9297652200;marca 5;Core;1300,65;15326358;0;0,003
cte1031;9325113620;marca 3;Globales;1300,65;15326096;0;0,003
cte5019;9297652200;marca 5;Core;1300,65;15325681;0;0,003
cte765;14426072385;marca 10;Core;1300,65;15323337;0;0,003
cte765;14426072385;marca 10;Core;1300,65;15323337;0;0,003
cte765;14426072385;marca 10;Core;1300,65;15323337;0;0,002
cte765;14426072385;marca 10;Core;1300,65;15323337;0;0,002
cte4372;9325113620;marca 3;Globales;1300,65;15321363;0;0,002
cte4372;9325113620;marca 3;Globales;1300,65;15321363;0;0,002
cte4372;9325113620;marca 3;Globales;1300,65;15321363;0;0,002
cte4372;9325113620;marca 3;Globales;1300,65;15321363;0;0,002
cte7517;2132183110;marca 6;Core;1300,65;15309577;0;0,002
cte1615;14426072385;marca 10;Core;1300,65;15303981;0;0,001
cte1615;14426072385;marca 10;Core;1300,65;15303981;0;0,001
cte1615;14426072385;marca 10;Core;1300,65;15303981;0;0,001
cte1615;14426072385;marca 10;Core;1300,65;15303981;0;0,001
cte2319;2132183110;marca 6;Core;1300,65;15300295;0;0,001
cte861;7837293115;marca 4;Globales;1300,65;15295636;0;0,001
cte3749;3069794450;marca 6;Core;1300,65;15289876;0;0,001
cte53;2463681680;marca 5;Core;1300,65;15288318;0;0,001
cte8331;3593522960;marca 8;Core;1300,65;15281573;0;0,001
cte167;9325113620;marca 3;Globales;1300,65;15276406;0;0,001
cte1826;1400532420;marca 5;Core;1300,65;15271891;0;0
cte8619;15708913005;marca 19;Premium;1300,65;15257142;0;0
cte3076;7837293115;marca 4;Globales;1300,65;15239838;0;0
cte5208;2118452400;marca 8;Core;1300,65;15236597;0;0
cte5208;2118452400;marca 8;Core;1300,65;15236597;0;0
cte5208;2118452400;marca 8;Core;1300,65;15236597;0;0
cte5208;2118452400;marca 8;Core;1300,65;15236597;0;0
cte4029;3547427005;marca 2;Premium;1300,65;15230586;0;0
cte3004;3547427005;marca 2;Premium;1300,65;15229193;0;0
cte1266;14365264955;marca 11;Globales;1300,65;15226264;0;0
cte2082;8405156050;marca 9;Globales;1300,65;15225787;0;0
cte201;9297652200;marca 5;Core;1300,65;15213608;0;0
cte1612;9297652200;marca 5;Core;1300,65;15213608;0;0
cte1408;9297652200;marca 5;Core;1300,65;15213608;0;0
cte6310;9297652200;marca 5;Core;1300,65;15213608;0;0
cte2641;9297652200;marca 5;Core;1300,65;15213608;0;0
cte2641;9297652200;marca 5;Core;1300,65;15213608;0;0
cte2641;9297652200;marca 5;Core;1300,65;15213608;0;0
cte2641;9297652200;marca 5;Core;1300,65;15213608;0;0
cte2224;9297652200;marca 5;Core;1300,65;15213608;0;0
cte1976;14426072385;marca 10;Core;1300,65;15209267;0;0
cte1483;14426072385;marca 10;Core;1300,65;15209267;0;0
cte1369;14426072385;marca 10;Core;1300,65;15209267;0;0
cte1369;14426072385;marca 10;Core;1300,65;15209267;0;0
cte1369;14426072385;marca 10;Core;1300,65;15209267;0;0
cte1369;14426072385;marca 10;Core;1300,65;15209267;0;0
cte2970;14426072385;marca 10;Core;1300,65;15209267;0;0
cte2970;14426072385;marca 10;Core;1300,65;15209267;0;0
cte2970;14426072385;marca 10;Core;1300,65;15209267;0;0
cte2970;14426072385;marca 10;Core;1300,65;15209267;0;0
cte251;14426072385;marca 10;Core;1300,65;15209267;0;0
cte4822;14426072385;marca 10;Core;1300,65;15209267;0;0
cte338;16320910365;marca 15;Core;1300,65;15205902;0;0
cte8549;12046736495;marca 22;Globales;1300,65;15199533;0;0
cte848;2918756640;marca 7;Core;1300,65;15196589;0;0
cte848;2918756640;marca 7;Core;1300,65;15196589;0;0
cte848;2918756640;marca 7;Core;1300,65;15196589;0;0
cte848;2918756640;marca 7;Core;1300,65;15196589;0;0
cte8483;2132183110;marca 6;Core;1300,65;15192435;0;0
cte644;9325113620;marca 3;Globales;1300,65;15189221;0;0
cte2995;9325113620;marca 3;Globales;1300,65;15185273;0;0
cte8152;1400532420;marca 5;Core;1300,65;15179151;0;0
cte8561;15553952135;marca 13;Premium;1300,65;15178998;0;0
